        FltTime          Press           Temp         RelHum         WSpeed          WDirn       UTC_Date       UTC_Time         Long/E          Lat/N        GPM_MSL
         1498.0         343.31         -46.38          53.10           54.9            273     2022-03-15       00:36:14  072°34'44.5"W   45°21'14.1"N         8097.2
         1499.0         343.11         -46.41          53.64           54.9            273     2022-03-15       00:36:15  072°34'42.0"W   45°21'14.0"N         8101.2
         1500.0         342.90         -46.45          53.18           54.9            273     2022-03-15       00:36:16  072°34'39.5"W   45°21'13.9"N         8105.2
         1501.0         342.69         -46.48          53.62           54.8            273     2022-03-15       00:36:17  072°34'36.9"W   45°21'13.8"N         8109.2
         1502.0         342.50         -46.52          54.08           54.8            273     2022-03-15       00:36:18  072°34'34.3"W   45°21'13.7"N         8113.0
         1503.0         342.30         -46.56          54.04           54.8            273     2022-03-15       00:36:19  072°34'31.7"W   45°21'13.7"N         8116.8
         1504.0         342.11         -46.60          54.00           54.8            273     2022-03-15       00:36:20  072°34'29.2"W   45°21'13.6"N         8120.6
         1505.0         341.90         -46.63          53.53           54.8            273     2022-03-15       00:36:21  072°34'26.6"W   45°21'13.5"N         8124.6
         1506.0         341.70         -46.67          53.48           54.8            273     2022-03-15       00:36:22  072°34'24.1"W   45°21'13.4"N         8128.6
         1507.0         341.48         -46.71          53.95           54.8            273     2022-03-15       00:36:23  072°34'21.6"W   45°21'13.3"N         8132.7
         1508.0         341.28         -46.75          53.47           54.9            273     2022-03-15       00:36:24  072°34'19.2"W   45°21'13.2"N         8136.7
         1509.0         341.07         -46.78          52.99           54.9            273     2022-03-15       00:36:25  072°34'16.6"W   45°21'13.2"N         8140.7
         1510.0         340.86         -46.82          52.50           54.9            273     2022-03-15       00:36:26  072°34'14.1"W   45°21'13.1"N         8144.7
         1511.0         340.66         -46.86          52.43           54.9            273     2022-03-15       00:36:27  072°34'11.6"W   45°21'13.0"N         8148.7
         1512.0         340.46         -46.90          52.37           54.9            273     2022-03-15       00:36:28  072°34'09.1"W   45°21'12.9"N         8152.5
         1513.0         340.26         -46.93          52.84           54.9            273     2022-03-15       00:36:29  072°34'06.5"W   45°21'12.8"N         8156.5
         1514.0         340.06         -46.97          51.89           54.8            273     2022-03-15       00:36:30  072°34'04.0"W   45°21'12.6"N         8160.3
         1515.0         339.87         -47.01          51.91           54.8            273     2022-03-15       00:36:31  072°34'01.5"W   45°21'12.5"N         8164.1
         1516.0         339.69         -47.04          51.84           54.8            273     2022-03-15       00:36:32  072°33'59.0"W   45°21'12.4"N         8167.7
         1517.0         339.50         -47.08          51.32           54.9            273     2022-03-15       00:36:33  072°33'56.4"W   45°21'12.4"N         8171.2
         1518.0         339.32         -47.12          50.64           55.0            273     2022-03-15       00:36:34  072°33'53.9"W   45°21'12.4"N         8174.8
         1519.0         339.12         -47.15          50.12           55.0            273     2022-03-15       00:36:35  072°33'51.4"W   45°21'12.3"N         8178.6
         1520.0         338.93         -47.19          49.59           55.0            273     2022-03-15       00:36:36  072°33'48.9"W   45°21'12.2"N         8182.4
         1521.0         338.71         -47.22          49.62           55.0            273     2022-03-15       00:36:37  072°33'46.3"W   45°21'12.1"N         8186.6
         1522.0         338.51         -47.26          49.08           54.9            273     2022-03-15       00:36:38  072°33'43.8"W   45°21'12.0"N         8190.6
         1523.0         338.30         -47.30          48.53           54.9            273     2022-03-15       00:36:39  072°33'41.3"W   45°21'11.9"N         8194.8
         1524.0         338.08         -47.34          47.97           54.8            273     2022-03-15       00:36:40  072°33'38.8"W   45°21'11.8"N         8199.0
         1525.0         337.87         -47.37          47.97           54.8            273     2022-03-15       00:36:41  072°33'36.3"W   45°21'11.7"N         8203.2
         1526.0         337.65         -47.41          47.81           54.8            273     2022-03-15       00:36:42  072°33'33.8"W   45°21'11.6"N         8207.4
         1527.0         337.43         -47.45          47.23           54.8            273     2022-03-15       00:36:43  072°33'31.2"W   45°21'11.5"N         8211.7
         1528.0         337.22         -47.49          46.64           54.8            273     2022-03-15       00:36:44  072°33'28.7"W   45°21'11.4"N         8215.7
         1529.0         337.01         -47.52          47.05           54.9            273     2022-03-15       00:36:45  072°33'26.1"W   45°21'11.4"N         8219.9
         1530.0         336.81         -47.57          46.46           54.9            273     2022-03-15       00:36:46  072°33'23.6"W   45°21'11.3"N         8223.9
         1531.0         336.60         -47.60          46.27           54.9            273     2022-03-15       00:36:47  072°33'21.1"W   45°21'11.2"N         8227.9
         1532.0         336.41         -47.64          45.67           54.9            273     2022-03-15       00:36:48  072°33'18.6"W   45°21'11.1"N         8231.7
         1533.0         336.22         -47.68          45.47           54.9            273     2022-03-15       00:36:49  072°33'16.0"W   45°21'11.0"N         8235.5
         1534.0         336.02         -47.71          44.85           54.9            273     2022-03-15       00:36:50  072°33'13.6"W   45°21'11.0"N         8239.3
         1535.0         335.82         -47.75          44.65           54.9            273     2022-03-15       00:36:51  072°33'11.1"W   45°21'10.9"N         8243.3
         1536.0         335.63         -47.78          43.84           54.9            273     2022-03-15       00:36:52  072°33'08.6"W   45°21'10.8"N         8247.0
         1537.0         335.44         -47.82          43.50           54.9            273     2022-03-15       00:36:53  072°33'06.0"W   45°21'10.7"N         8250.8
         1538.0         335.22         -47.86          43.89           54.9            273     2022-03-15       00:36:54  072°33'03.5"W   45°21'10.6"N         8255.0
         1539.0         335.02         -47.89          43.73           54.9            273     2022-03-15       00:36:55  072°33'01.0"W   45°21'10.6"N         8259.0
         1540.0         334.82         -47.93          43.11           54.8            273     2022-03-15       00:36:56  072°32'58.4"W   45°21'10.5"N         8263.0
         1541.0         334.62         -47.96          42.94           54.8            273     2022-03-15       00:36:57  072°32'55.9"W   45°21'10.5"N         8267.0
         1542.0         334.39         -48.00          42.78           54.9            273     2022-03-15       00:36:58  072°32'53.4"W   45°21'10.4"N         8271.4
         1543.0         334.19         -48.03          42.70           54.9            273     2022-03-15       00:36:59  072°32'50.9"W   45°21'10.3"N         8275.4
